tour_id|tour_user_id|tour_name|tour_description|tour_starter_point|URL|tour_price|tour_child_price|tour_viality_from|tour_viality_to|tour_created_at|tour_update_at|tour_days|tour_nights|tour_state|tour_hounsing_type|tour_country_id|tour_housing_name|tour_stock|tour_commision|tour_in_home|tour_is_canatour|tour_blocked|tour_adult_foreigner_price|tour_child_foreigner_price|tour_purchase_time|tour_min_passenger|tour_published_on|tour_name_en|tour_translation_mode|tour_list_price|tour_duration_in_hours|tour_language|tour_start_time|tour_cancellation_policy|tour_reservations_count|tour_city|name of tour operator|tour_distribution|pago nulo|pago aprobado|pago expirado|pago extornado|pago no procesado|pago pendiente|por pagar
342 |258 |Full Day Isla Quinchao en Chiloé | A través de este tour podremos conocer la Isla de Quinchao, la cual se destaca por su historia, arquitectura, religiosidad y folklore.     También visitaremos el pueblo de Achao, el más extenso fuera de la isla grande y el principal de entre los pueblos chilotes, por lo cual es muy visitado por habitantes de las islas menores, que acuden a estudiar o a realizar actividades comerciales. El pueblo es destacado por su tradicional arquitectura. Además, conoceremos el pueblo de Dalcahue, su feria artesanal y su iglesia, la cual es Patrimonio de la Humanidad.      ¡Te esperamos!   |  Pick up y Drop Off: Hoteles en Castro   Dias de operación:  de Lunes a Domingo    |full-day-isla-quinchao-en-chiloe |82000 |82000 |2021-06-25 |2022-12-31 |2021-06-25 15:47:30 |2021-06-28 15:41:17 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |82000 |82000 |24 |2 |2021-06-28 |Full Day Isla Quinchao in Chiloé |auto |82000 |8 |Español,Inglés |09:30 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
343 |258 |Full Day Parque Aventura Chaiguen | A través de este tour podremos conocer la Isla de Quinchao, la cual se destaca por su historia, arquitectura, religiosidad y folklore.     También visitaremos el pueblo de Achao, el más extenso fuera de la isla grande y el principal de entre los pueblos chilotes, por lo cual es muy visitado por habitantes de las islas menores, que acuden a estudiar o a realizar actividades comerciales. El pueblo es destacado por su tradicional arquitectura.     Además, conoceremos el pueblo de Dalcahue, su feria artesanal y su iglesia, la cual es Patrimonio de la Humanidad.      ¡Te esperamos!   |    Pick up y drop off:  Hoteles en Castro     Dias de operación:  de Lunes a Domingo        |full-day-parque-aventura-chaiguen |92000 |92000 |2021-06-25 |2022-12-31 |2021-06-25 16:13:56 |2021-06-28 15:45:35 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |92000 |92000 |24 |2 |2021-06-28 |Chaiguen Adventure Park Full Day |auto |92000 |8 |Español,Inglés |09:30 |100p-24hours |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
344 |258 |Muelle de la Luz en Chiloé | El Muelle de la Luz es una estructura de madera realizada por un conocido escultor de Chiloé, que conforma una trilogía de miradores que busca relevar la identidad de este maravilloso lugar de acantilados.      Durante este tour, además de visitar el Muelle de la Luz y disfrutar de sus impresionantes vistas, conoceremos más sobre la naturaleza que habita la isla, navegando por el río Chepu, y degustando platos típicos de la zona.      ¡No te lo pierdas!   |    Pick up y drop off:  Hoteles seleccionados en Castro     Dias de operación:  de Lunes a Domingo        |muelle-de-la-luz-en-chiloe |113000 |113000 |2021-06-25 |2022-12-31 |2021-06-25 16:38:07 |2021-06-28 15:49:15 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |113000 |113000 |1 |2 |2021-06-28 |Dock of Light in Chiloé |auto |113000 |8 |Español,Inglés |09:30 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
345 |258 |Cascadas de Tocoihue y Pueblos Costeros | A través de este tour realizaremos un recorrido por los pueblos costeros del noreste de la isla de Chiloé, además de conocer las hermosas cascadas de Tocoihue, con más de 40 metros de altura.     Conoceremos los pueblos de Dalcahue, San Juan, Tenaun, Popetan y por último la isla Aucar, aprendiendo más sobre su historia, costumbres, fauna y por supuesto la flora autóctona que habita en este lugar tan especial.       ¡Reserva tu lugar ahora!   |    Pick up y drop off:  Hoteles en Castro     Dias de operación:  de Lunes a Domingo        |cascadas-de-tocoihue-y-pueblos-costeros |92000 |92000 |2021-06-25 |2022-12-31 |2021-06-25 16:53:29 |2021-06-28 15:53:15 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |92000 |92000 |24 |2 |2021-06-28 |Tocoihue Waterfalls and Coastal Towns |auto |92000 |8 |Español,Inglés |09:30 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
346 |258 |Trekking Punta Pirulil y Muelle de las Almas | Te invitamos a realizar un trekking por la zona de Punta Pirulil hasta llegar a la reconocida obra de arte inspirada en leyendas locales: el Muelle de las Almas.      Además de recorrer la zona, conoceremos el pueblo de Cucao, aldea indígena que cuenta con una Iglesia desde 1734, y también visitaremos el Parque Nacional Chiloé, donde realizaremos una caminata para avistar fauna y flora locales.       ¡No te pierdas esta experiencia!   |    Pick up y Drop off:  Hoteles en Castro     Dias de operación:  de Lunes a Domingo        |trekking-punta-pirulil-y-muelle-de-las-almas |92000 |92000 |2021-06-25 |2022-12-31 |2021-06-25 17:07:15 |2021-06-28 16:20:04 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |92000 |92000 |24 |2 |2021-06-28 |Punta Pirulil and Muelle de las Almas trekking |auto |92000 |8 |Español,Inglés |09:00 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
347 |258 |Navegacion Al Glaciar Grey en Torres del Paine | Te invitamos a realizar un paseo en barco inigualable, que te permitirá contemplar de la mejor forma el hermoso Glaciar Grey, disfrutando en toda su dimensión la infinidad de grietas y levantamientos que constituyen el ventisquero.     Acompáñanos a subir a la embarcación Grey II y por 45 minutos, sumérgete en el imponente paisaje mientras nos acercamos lo más posible al glaciar. Luego de la navegación, visitaremos la isla que lo divide, para seguir observándolo desde un nuevo ángulo.     ¡No te lo pierdas es un destacado y recomendado en en Parque Nacional Torres del Paine!  |    Punto de encuentro:  Hotel Lago Grey (el check in para la navegación debe realizarse en el hotel)    Punto de retorno:  Área Grey   Dias de operación:  todos los dias    Tour disponible hasta Octubre 2022       |navegacion-al-glaciar-grey-en-torres-del-paine |125536 |125536 |2022-01-01 |2022-10-30 |2021-06-28 09:06:50 |2022-02-23 11:52:48 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |125536 |125536 |72 |1 |2021-06-30 |Navigation to the Gray Glacier in Torres del Paine |auto |125536 |4 |Español,Inglés |09:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Tangol |Turismoi  |9 |0 |0 |0 |0 |0 |0
348 |258 |Visita a Estancia Patagonica en Bahía Esperanza |¡Te invitamos a conocer cómo vivían los antiguos pioneros hace más de 100 años en la Patagonia chilena!    Con este tour, pasaremos un día en una exclusiva  estancia patagónica, donde podremos elegir una gran cantidad de actividades a realizar como por ejemplo cabalgatas, ciclismo, navegación o trekking, a través de distintas rutas especiales que nos dejarán gratamente sorprendidos.  Al llegar serás recibido con un desayuno compuesto por café, mate o té con pan casero. Disfrutarás también de un almuerzo patagónico compuesto de cordero o asado, diversas ensaladas y bebidas.     |   Punto de encuentro:  Puerto Bories o Puerto Consuelo (el cual se encuentra a pocos minutos de Puerto Natales)    |visita-a-estancia-patagonica-en-bahia-esperanza |216000 |216000 |2021-10-01 |2022-12-31 |2021-06-28 11:54:31 |2021-06-28 16:26:03 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |216000 |216000 |24 |2 |2021-06-28 |Visit to Estancia Patagonica in Bahía Esperanza |auto |216000 |7 |Español,Inglés |09:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
349 |258 |Trekking Glaciar Exploradores | Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!     En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.     Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.      Es verdaderamente una experiencia única. ¡No te la pierdas!  |  Recojo de Hoteles seleccionados en Puerto Río Tranquilo  Drop off: Hoteles seleccionados en Puerto Río Tranquilo    |trekking-glaciar-exploradores |149000 |149000 |2021-06-28 |2022-12-31 |2021-06-28 12:28:29 |2021-06-30 18:24:33 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |149000 |149000 |24 |2 |2021-06-30 |Explorers Glacier Trek |auto |149000 |7 |Español,Inglés |08:00 |100p-7days |0 |Aysén |Tangol |Turismoi  |13 |0 |0 |1 |0 |0 |1
350 |258 |Tour por Fuerte Bulnes en Punta Arenas | A través de este tour conoceremos el Fuerte Bulnes, construido en 1843 durante el gobierno de don Manuel Bulnes, posteriormente abandonado y nuevamente reconstruido entre 1941 y 1943. Este fuerte se ha convertido en un paseo obligado, ya que fue el primer asentamiento chileno del territorio y dio pie para la fundación de Punta Arenas.     Podrás elegir explorar este fuerte a través de un tour de medio día, donde podrás visitar la capilla, la cárcel, el patio de cañones, las caballerizas, los comedores, todo construido en madera nativa a golpes de hacha.    ¡No te lo pierdas!   |    Pick up y drop off:  Hoteles seleccionados en Punta Arenas.     Dias de operación:  de Lunes a Domingo     El Museo salesiano no está abierto los Lunes.        |tour-por-fuerte-bulnes-en-punta-arenas |74000 |74000 |2021-06-28 |2022-12-31 |2021-06-28 14:02:25 |2021-06-28 16:31:24 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |74000 |74000 |24 |2 |2021-06-28 |Fort Bulnes tour in Punta Arenas |auto |74000 |5 |Español,Inglés |08:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
351 |258 |City Tour en Puerto Montt y Puerto Varas |Nuestro recorrido por la ciudad de Puerto Montt y Puerto Varas lo llevará a conocer las diversas atracciones y lugares emblemáticos que realzan la belleza de las ciudades conocidas como  la capital regional de los lagos  y  la ciudad de las rosas  respectivamente.  Cultura, arquitectura, naturaleza y sabores regionales nos esperan en este tour.     ¡No te lo pierdas!   |    Pick up y drop off:  Hoteles seleccionados en Puerto Varas/Puerto Montt     Dias de operación:  de Lunes a Domingo    Tour disponible hasta septiembre 2022        |city-tour-en-puerto-montt-y-puerto-varas |140287 |140287 |2022-01-01 |2022-09-30 |2021-06-28 14:21:25 |2022-02-23 12:01:27 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |140287 |140287 |72 |1 |2021-06-28 |City Tour in Puerto Montt and Puerto Varas |auto |140287 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
352 |258 |Excursión a Peulla |   Ven con nosotros a visitar los paisajes más bellos de la región de los lagos y volcanes de Chile, en una excursión de día completo saliendo desde Puerto Varas.      A través de este tour realizaremos una visita a los Saltos del Petrohué, navegaremos en catamarán por el lago  Todos los Santos  y pasearemos por el remoto pueblo de Peulla, explorando también la cascada  Velo de la Novia .      ¡Será una excursión inolvidable!            |   Punto de encuentro:  recojo de Hoteles seleccionados en Puerto Varas. El viajero debe indicar en que lugar esta hospedado para revisar si se encuentra en la zona de recojo   Dias de operación:  Viernes, Sábados y Domingo   |excursion-a-peulla |77089 |77089 |2021-06-28 |2022-12-31 |2021-06-28 15:08:24 |2022-03-02 15:42:28 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |77089 |77089 |48 |2 |2021-06-30 |Excursion to Peulla |auto |77089 |NULL |Español,Inglés |09:00 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |5 |1 |0 |0 |0 |0 |3
353 |258 |Full Day por Isla Grande Chiloé |Aproveche nuestro tour a Chiloé desde Puerto Varas o Puerto Montt para conocer más sobre las costumbres de esta mágica isla que, debido a su aislamiento, es cuna de increíbles mitos y leyendas que hasta hoy se mantienen.  A través del tour Isla Grande, conocerás mucho más sobre esta isla, llegando más lejos y visitando las ciudades de Ancud, Castro y Dalcahue.  ¡Será una visita impresionante llena de naturaleza e historias mágicas que no te querrás perder! |    Punto de encuentro:  recojo de Hoteles seleccionados en Puerto Varas o Puerto Montt      Dias de operación:  todos los dias    Disponible hasta Septiembre 2022        |full-day-por-isla-grande-chiloe |61553 |61553 |2022-01-01 |2022-09-30 |2021-06-29 09:06:28 |2022-02-23 12:42:49 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |61553 |61553 |72 |2 |2021-06-30 |Full Day around Isla Grande Chiloé |auto |61553 |NULL |Español,Portugués |08:00 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
354 |258 |Saltos de Petrohue y Volcán Osorno en Bicicleta | ¡Acompáñanos a disfrutar Puerto Varas de una forma distinta!      Mientras realizamos un recorrido terrestre por Saltos del Petrohué, Lago Todos los Santos, y Volcán Osorno nuestras bicicletas nos acompañan en todo momento para cuando queramos pedalear por la espectacular ciclovía de 80 Km, disfrutando de los hermosos paisajes que rodean el lugar. Además, tendremos tiempo para descansar y realizar actividades opcionales que completarán este emocionante día.     ¡No te lo pierdas!  |    Punto de encuentro:  recojo de Hoteles en Puerto Varas     Dias de operación:  todos los dias    Disponible hasta Octubre 2022      |saltos-de-petrohue-y-volcan-osorno-en-bicicleta |67124 |67124 |2021-07-01 |2022-12-31 |2021-06-29 10:37:52 |2022-02-23 12:57:30 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |67124 |67124 |72 |2 |2021-06-30 |Petrohue Falls and Osorno Volcano by Bike |auto |67124 |NULL |Español,Inglés |09:00 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
355 |258 |Lago Llanquihue en Bicicleta | A través de nuestro paseo en bicicleta por el lago Llanquihue, los invitamos a recorrer antiguos caminos que conectan las ciudades de Puerto Varas, Llanquihue y Frutillar.      Durante este tour, tendremos la oportunidad de ver paisajes increíbles a través de un divertido paseo, donde además de tener las mejores vistas de  los volcanes Osorno, Calbuco y Monte Tronador, visitaremos el Teatro del Lago y el Museo de la colonización en la ciudad de Frutillar.     Si eres amante del aire libre, este tour es para ti. ¡Reserva ahora!  |   Punto de encuentro:  recojo en Hoteles seleccionados en Puerto Varas  Dias de operación: todos los días  Tour disponible hasta Octubre 2022   |lago-llanquihue-en-bicicleta |87275 |87275 |2022-01-01 |2022-10-30 |2021-06-29 10:54:45 |2022-02-23 13:07:29 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |87275 |87275 |72 |2 |2021-06-30 |Lake Llanquihue by Bike |auto |87275 |NULL |Español,Inglés |09:00 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
356 |258 |Trekking en el Parque Nacional Alerce Andino | ¡Realiza con nosotros una caminata a través del Parque Nacional Alerce Andino! Este increíble Parque Nacional se encuentra en las cercanías con Puerto Montt, y está ubicado en el inicio de la Carretera Austral.      Podrás realizar un trekking de acuerdo a tu condición física llegando hasta el Alerce Milenario, o una caminata de hasta 5 horas ida y vuelta, hasta el lago Chaiquenes.      Te invitamos a disfrutar de un día en la naturaleza en este divertido tour:     ¡No te lo pierdas!  |    Punto de encuentro:  recojo de Hoteles en Puerto Varas     Frecuencia:  todos los dias   Tour disponible hasta Octubre 2022   |trekking-en-el-parque-nacional-alerce-andino |87275 |87275 |2022-01-01 |2022-10-30 |2021-06-29 11:59:00 |2022-02-23 13:16:56 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |87275 |87275 |72 |2 |2021-06-30 |Trekking in the Alerce Andino National Park |auto |87275 |8 |Español,Inglés |09:00 |100p-7days |0 |De Los Lagos |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
357 |258 |Cabalgata en Coyhaique |Siéntete como un gaucho por un día y vive la auténtica vida de la Carretera Austral, cabalgando por los hermosos alrededores de Coyhaique.        |  Pick-up desde hoteles ubicados en el radio urbano de Coyhaique   |cabalgata-en-coyhaique |102000 |102000 |2021-06-30 |2022-12-31 |2021-06-30 08:13:56 |2021-06-30 17:41:31 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |102000 |102000 |72 |2 |2021-06-30 |Horseback riding in Coyhaique |auto |102000 |3 |Español |09:00 |100p-7days |0 |Aysén |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
358 |100 |Tour de Bicicleta Alcohuaz | Bajada de 16 kilómetros en bicicleta por la carretera del Valle de Elqui, en una ruta única atravesando por los 3 últimos pueblos que conforman nuestro valle.  |   Punto inicio del tour y retorno:  Agencia de Turismo ubicadas en Pisco Elqui.    Hora de inicio del tour:  9:00 am   Duración del tour:  4 horas aprox    Días de operación:  lunes a sábado   |tour-de-bicicleta-alcohuaz |27000 |22000 |2022-01-01 |2022-12-31 |2021-07-05 15:41:05 |2022-06-23 15:38:51 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |27000 |22000 |24 |2 |2022-06-13 |Alcohuaz Bike Tour |auto |27000 |4 |Español |10:00 |100p-24hours |0 |Coquimbo |turismo  migrantes |Turismoi  |0 |0 |0 |0 |0 |0 |0
359 |100 |Trekking en Pisco Elqui | Caminata guiada de dificultad intermedia, de 4 km aproximadamente, rodeando el sector rural de Pisco Elqui donde se conocerá sobre la cultura y biogeografía de la zona.  |   Punto de encuentro:  O’Higgins s/n, Pisco Elqui Agencia de turismo, a 100 mts de la plaza de Pisco Elqui   Hora de inicio del tour:  16:00    Duración del tour:  2 hrs y media   Días de operación:  lunes, miercoles, jueves, viernes y sábado   |trekking-en-pisco-elqui |25000 |20000 |2022-01-01 |2022-12-31 |2021-07-05 15:49:25 |2022-06-23 16:45:13 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |25000 |20000 |24 |2 |2022-06-23 |Trekking in Pisco Elqui |auto |25000 |3 |Español |16:00 |100p-24hours |0 |Coquimbo |turismo  migrantes |Turismoi  |0 |0 |0 |0 |0 |0 |0
