tour_id	tour_user_id	tour_name	tour_description	tour_starter_point	URL	tour_price	tour_child_price	tour_viality_from	tour_viality_to	tour_created_at	tour_update_at	tour_days	tour_nights	tour_state	tour_hounsing_type	tour_country_id	tour_housing_name	tour_stock	tour_commision	tour_in_home	tour_is_canatour	tour_blocked	tour_adult_foreigner_price	tour_child_foreigner_price	tour_purchase_time	tour_min_passenger	tour_published_on	tour_name_en	tour_translation_mode	tour_list_price	tour_duration_in_hours	tour_language	tour_start_time	tour_cancellation_policy	tour_reservations_count	turismoi_network	saas_network	tour_operador_name	payment_type
348|	258|	Visita a Estancia Patagonica en Bahía Esperanza|	¡Te invitamos a conocer cómo vivían los antiguos pioneros hace más de 100 años en la Patagonia chilena!<span>&nbsp;<br><br>Con este tour, pasaremos un día en una exclusiva&nbsp;</span>estancia patagónica, donde podremos elegir una gran cantidad de actividades a realizar como por ejemplo&nbsp;cabalgatas,&nbsp;ciclismo,&nbsp;navegación&nbsp;o&nbsp;trekking, a través de distintas rutas especiales que nos dejarán gratamente sorprendidos.<br><br>Al llegar serás recibido con un desayuno compuesto por café, mate o té con pan casero. Disfrutarás también de un&nbsp;almuerzo patagónico&nbsp;compuesto de cordero o asado, diversas ensaladas y bebidas.<br><div><br></div>|	<ul><li><b>Punto de encuentro: </b>Puerto Bories&nbsp;o&nbsp;Puerto Consuelo&nbsp;(el cual se encuentra a pocos minutos de Puerto Natales)&nbsp;</li></ul>|	visita-a-estancia-patagonica-en-bahia-esperanza|	216000|	216000|	2021-10-01|	2022-12-31|	2021-06-28 11:54:31|	2021-06-28 16:26:03|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	216000|	216000|	24|	2|	2021-06-28|	Visit to Estancia Patagonica in Bahía Esperanza|	auto|	216000|	7|	Español,Inglés|	09:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	por pagar|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	pago extornado|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
349|	258|	Trekking Glaciar Exploradores|	<div>Te invitamos a experimentar una de las actividades más emocionantes y divertidas que tiene la región de Aysén para ofrecer: ¡Podrás caminar sobre el glaciar Exploradores!</div><div><br></div><div>En esta oportunidad te llevaremos desde Puerto Río Tranquilo hasta el Valle Exploradores para realizar un trekking en el cual podrás sentir y experimentar en persona el hielo vivo.</div><div><br></div><div>Aprenderemos más sobre este glaciar gracias a nuestros guías expertos mientras miramos por las cuevas de hielo, y nos maravillaremos con el profundo azul de sus aguas.&nbsp;</div><div><br></div><div>Es verdaderamente una experiencia única. ¡No te la pierdas!</div>|	<ul><li>Recojo de Hoteles seleccionados en Puerto Río Tranquilo</li><li>Drop off: Hoteles seleccionados en Puerto Río Tranquilo<br></li></ul>|	trekking-glaciar-exploradores|	149000|	149000|	2021-06-28|	2022-12-31|	2021-06-28 12:28:29|	2021-06-30 18:24:33|	1|	0|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	149000|	149000|	24|	2|	2021-06-30|	Explorers Glacier Trek|	auto|	149000|	7|	Español,Inglés|	08:00|	100p-7days|	0|	1|	0|	Tangol|	NULL|
